activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
303800,17684661,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,,,CHEMBL3639048,,2015.0,"{'bei': '17.34', 'le': '0.34', 'lle': '2.10', 'sei': '21.85'}",CHEMBL3673136,,CHEMBL3673136,7.30,False,http://www.openphacts.org/units/Nanomolar,2548570,=,37,True,=,,IC50,nM,,49.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,49.5
303801,17684662,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,,,CHEMBL3639048,,2015.0,"{'bei': '17.63', 'le': '0.35', 'lle': '2.22', 'sei': '22.21'}",CHEMBL3673136,,CHEMBL3673136,7.43,False,http://www.openphacts.org/units/Nanomolar,2548570,=,37,True,=,,IC50,nM,,37.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,37.5
303802,17684663,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)C3)cc2o1,,,CHEMBL3639048,,2015.0,"{'bei': '16.69', 'le': '0.33', 'lle': '1.70', 'sei': '14.83'}",CHEMBL3673137,,CHEMBL3673137,7.30,False,http://www.openphacts.org/units/Nanomolar,2548571,=,37,True,=,,IC50,nM,,50.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,50.0
303803,17684664,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)C3)cc2o1,,,CHEMBL3639048,,2015.0,"{'bei': '17.62', 'le': '0.35', 'lle': '2.11', 'sei': '15.65'}",CHEMBL3673137,,CHEMBL3673137,7.71,False,http://www.openphacts.org/units/Nanomolar,2548571,=,37,True,=,,IC50,nM,,19.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,19.6
303804,17684665,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,,,CHEMBL3639048,,2015.0,"{'bei': '23.21', 'le': '0.45', 'lle': '3.04', 'sei': '58.41'}",CHEMBL3673138,,CHEMBL3673138,7.28,False,http://www.openphacts.org/units/Nanomolar,2548572,=,37,True,=,,IC50,nM,,52.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,52.0
303805,17684666,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,,,CHEMBL3639048,,2015.0,"{'bei': '25.60', 'le': '0.50', 'lle': '3.74', 'sei': '32.70'}",CHEMBL3673139,,CHEMBL3673139,7.68,False,http://www.openphacts.org/units/Nanomolar,2548573,=,37,True,=,,IC50,nM,,21.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,21.1
303806,17684667,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '16.92', 'le': '0.33', 'lle': '1.95', 'sei': '18.93'}",CHEMBL3673140,,CHEMBL3673140,7.24,False,http://www.openphacts.org/units/Nanomolar,2548574,=,37,True,=,,IC50,nM,,57.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,57.3
303807,17684668,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '18.40', 'le': '0.35', 'lle': '1.92', 'sei': '23.83'}",CHEMBL3673141,,CHEMBL3673141,6.92,False,http://www.openphacts.org/units/Nanomolar,2548575,=,37,True,=,,IC50,nM,,121.4,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,121.4
303808,17684669,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cncnc4)ccc23)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '18.81', 'le': '0.36', 'lle': '2.12', 'sei': '23.45'}",CHEMBL3673142,,CHEMBL3673142,6.81,False,http://www.openphacts.org/units/Nanomolar,2548576,=,37,True,=,,IC50,nM,,156.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,156.3
303809,17684670,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cnccn4)ccc23)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '19.56', 'le': '0.37', 'lle': '2.39', 'sei': '24.39'}",CHEMBL3673143,,CHEMBL3673143,7.08,False,http://www.openphacts.org/units/Nanomolar,2548577,=,37,True,=,,IC50,nM,,83.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,83.5
303810,17684671,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1cnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)cn1,,,CHEMBL3639048,,2015.0,"{'bei': '19.43', 'le': '0.37', 'lle': '3.05', 'sei': '13.30'}",CHEMBL3673144,,CHEMBL3673144,7.32,False,http://www.openphacts.org/units/Nanomolar,2548578,=,37,True,=,,IC50,nM,,47.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,47.6
303811,17684672,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)cn12,,,CHEMBL3639048,,2015.0,"{'bei': '16.05', 'le': '0.30', 'lle': '1.41', 'sei': '19.92'}",CHEMBL3673145,,CHEMBL3673145,6.66,False,http://www.openphacts.org/units/Nanomolar,2548579,=,37,True,=,,IC50,nM,,219.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,219.5
303812,17684673,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cnc5ccccc5n4)ccc23)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '15.66', 'le': '0.29', 'lle': '0.60', 'sei': '22.23'}",CHEMBL3673146,,CHEMBL3673146,6.45,False,http://www.openphacts.org/units/Nanomolar,2548580,=,37,True,=,,IC50,nM,,353.4,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,353.4
303813,17684674,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C1NC2C=CC(c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)=CC2O1,,,CHEMBL3639048,,2015.0,"{'bei': '17.26', 'le': '0.33', 'lle': '2.56', 'sei': '17.40'}",CHEMBL3673147,,CHEMBL3673147,7.23,False,http://www.openphacts.org/units/Nanomolar,2548581,=,37,True,=,,IC50,nM,,58.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,58.6
303814,17684675,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1n(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nc2ccccn12,,,CHEMBL3639048,,2015.0,"{'bei': '17.81', 'le': '0.34', 'lle': '3.40', 'sei': '17.46'}",CHEMBL3673148,,CHEMBL3673148,7.43,False,http://www.openphacts.org/units/Nanomolar,2548582,=,37,True,=,,IC50,nM,,37.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,37.5
